id,title,desc
7724,Shiki,"Fifteen-year-old Megumi Shimizu dreamed of a glamorous life in the big city; however, her unexpected death in the quiet village of Sotoba marks the beginning of what appears to be a ferocious epidemic that turns the hot summer into a season of blood and terror. A young doctor named Toshio Ozaki  begins to doubt the nature of the disease and comes to understand that to discover the truth, he must abandon his humanity. Meanwhile, Natsuno Yuuki, an antisocial youth from the city, is haunted by the sudden death of Megumi and must realize the pain of friendship in the face of his own tragedy. Toshio and Natsuno form an unlikely pair as they work together to save Sotoba before it transforms into a ghost town of vampires."
7761,Masuda Kousuke Gekijou Gag Manga Biyori +,Based on a shounen gag manga by Masuda Kousuke serialised in Monthly Shounen Jump.
7762,"Yondemasu yo, Azazel-san.","The great detective Akutabe has an assistant, Rinko Sakuma, who is trying to learn to summon demons. This is the story of her misadventure when she actually manages to summon 2 demons unexpectedly. "
7769,Ookami-san to Shichinin no Nakama-tachi,"Ookami Ryouko is a spunky and, by some accounts, rather manly high school girl. She is tall, speaks in a traditionally masculine way and is very proficient in fighting. Ookami-san's best friend is the small and high-pitched voiced Akai Ringo. Incidentally, the two are rather flat-chested, a fact the Narrator (voiced by Arai ""Kuroko"" Satomi of Railgun fame) is all too eager to point out."
777,Hellsing Ultimate,"There exist creatures of darkness and evil that plague the night, devouring any human unfortunate enough to be caught in their grasp. On the other side is Hellsing, an organization dedicated to destroying these supernatural forces that threaten the very existence of humanity. At its head is Integra Fairbrook Wingates Hellsing, who commands a powerful military and spends her life fighting the undead."
7785,Yojouhan Shinwa Taikei,"One autumn evening at a mysterious ramen stand behind the Shimogamo Shrine, a lonely third-year college student bumps into a man with an eggplant-shaped head who calls himself a god of matrimony. Meeting this man causes the student to reflect upon his past two years at college—two years bitterly spent trying to break up couples on campus with his only friend Ozu, a ghoulish-looking man seemingly set on making his life as miserable as possible. Resolving to make the most out of the rest of his college life, the student attempts to ask out the unsociable but kind-hearted underclassman Akashi, yet fails to follow through, prompting him to regret not living out his college life differently. As soon as this thought passes through his head, however, he is hurtled through time and space to the beginning of his years at college and given another chance to live his life."
779,Detective Conan Movie 01: The Timed Skyscraper,"Taking the original story of Detective Conan, this first Conan film follows his adventures as he struggles to find and capture a mad bomber who's loose in his home town. Chasing bomb after bomb, Conan must stop him before he destroys a skyscraper in the middle of the city, which has the potential to cause millions of dollars in damage and kill hundreds. Who's planting the bombs? What are his motives? Gather clues with Conan and find out!"
7791,K-On!!,"The student band ""After School Tea Time"" (lead guitarist Yui Hirasawa, bassist Mio Akiyama, drummer Ritsu Tanaika, and keyboardist Tsumugi Kotobuki) are ready to graduate and take their band to new heights. But before they can do that, they must recruit new members to ensure the survival of the light music club!"
780,Detective Conan Movie 02: The Fourteenth Target,"Ran has a nightmare about her mother dying, but starts to remember what really happened involving herself, her mother, and her father from 10 years ago. Meanwhile, people are being injured by a certain culprit. Conan soon realizes that these people all have some kind of relation to Mouri, and that they all had a number in their name corresponding to a playing card and were being targeted in order, from the king down to the ace. The police soon decide that a murderous card dealer who just got out of jail and wanted revenge on Mouri is behind it. However, as injuries become murders and it is a race to predict who the next victims will be, Conan soon finds that the truth is something completely different, while learning about the incident from 10 years ago in the process. "
781,Detective Conan Movie 03: The Last Wizard of the Century,"Kaitou Kid announces to the police that he intends to steal the Russian Imperial Easter Egg, which is currently being held in Osaka. As Conan pursues his rival, he discovers that there's more to this case then simply stopping a robbery."
7858,Sora no Otoshimono: Project Pink,"The gang goes to an indoor swimming pool for some fun in the sun.  As expected, all hell breaks loose when Tomoki goes on one of his perverted missions."
7861,The Rose and Women of Versailles,"In its 22 minutes, the TV special briefly covers the influential women involved in the series, such as DuBarry, Polignac, Rosalie, Jeanne La Motte, Maria Antoinette, and Oscar. All the scenes used are taken from the series. "
7870,Baka to Test to Shoukanjuu Specials,The candid shots of Muttsurini's female and male classmates that fund his surveillance habits.
7877,"Momoko, Kaeru no Uta ga Kikoeru yo.","Momoko, who attends a special school, is both mentally and physically disabled. Every morning she becomes peevish because she can't go to the ordinary school with her twin brother Riki. Her family soothes Momoko by singing her favorite song ""The Song of Frogs."""
790,Ergo Proxy,The world is bigger than you think...
7902,Fullmetal Alchemist: Brotherhood - 4-Koma Theater,Short specials from the DVDs/BDs.
792,Ranma ½: Kessen Tougenkyou! Hanayome wo Torimodose!,"Ranma and the gang are invited to a boating trip with Kuno. Unfortunately, a storm destroys the yacht and everyone is stranded on a remote island. The whole situation goes even more awry when one by one, the girls disappear without a trace. Ranma then finds out that the girls are abducted by Toma, ruler of the island, as part of his personal harem."
793,xxxHOLiC Movie: Manatsu no Yoru no Yume,"Yuko receives a letter from an unknown sender. It is an invitation to an auction. Seven avid collectors were invited to an old mansion. They all admit that they accepted the invitation to complete their collections. They waited for the host, but he does not make an appearance. And one by one the collectors disappear. The strange host and a mysterious girl. A night where odd things happen one after another. What is being auctioned? Who is the host? The cunning and foolish people who are obsessed with ""possessions"" and the host's ""timeless"" passion. What is waiting at the end of this enigmatic series of riddles? And what is the conclusion of the sad love story behind them? Mystery leads to mystery, and reaches the unexpected!"
795,Oniisama e...,"When starting at a new school, Nanako is thrust into the world of female rivalry and love. She is chosen into the Sorority, giving her an enviable position according to all the girls left out. However, since Nanako is not from a wealthy family, most girls find it unfair that she was chosen. Nanako is left to protect herself from wicked rumors and mean plots to make her leave the school. Along with her best friend since preschool, and new friends made along the way, she uncovers the past of some of the more popular girls in school and on her journey through high school she learns of love, loss and her own family's secrets..."
7972,Chi's Sweet Home OVA,Chi meets a someone new at the park and tries to befriend him.
798,Yomigaeru Sora: Rescue Wings,"Kazuhiro Uchida is transferred to a rescue centre located in a small town while training to become a fighter pilot. Initially, Kazuhiro thinks negatively about his new occupation, due to the difficult missions and the harsh discipline he receives from his seniors. However, over the course of his training, he begins to accept the job for what it is and becomes a true member of the rescue force."
80,Mobile Suit Gundam,"In the year Universal Century 0079, humanity lives in space colonies called Sides. Side 3, the Principality of Zeon, has declared war on the Earth Federation. After the initial fighting, an 8-month stalemate occurred. However that stalemate breaks when Amuro Ray stumbles upon the Gundam, the Earth Federation's secret weapon. Now Amuro and the crew of White Base must stand up to Zeon in order to end the war."
801,Ghost in the Shell: Stand Alone Complex 2nd GIG,"In a futuristic world where the internet and cybernetics has blurred the borders between societies, the members of Public Security Section 9 are reinstated to assist in solving numerous cases of cyber crime."
8022,Tegami Bachi Gakuen,Tegami Bachi specials.
8038,Nodame Cantabile Finale Special,"DVD-only episode of Nodame Cantabile Finale, taking place before the first episode of Finale that focuses on Miki Kiyora making it to the final round of a competition in Paris."
8063,Sekaiichi Hatsukoi OVA,Two OVA episodes featuring additional stories. 
8068,Kuroshitsuji Picture Drama,"Original pictures drawn by Toboso Yana that include a kiss scene between Grell and Sebastian (in Grell's imagination), Grell being pregnant, Grell glomping William, chibi Grell and Lau, and Undertaker swinging down with a heart decorated scyth. We also see Ronald Knox in color, he has blonde hair and green eyes. "
807,Tsubasa Chronicle: Tori Kago no Kuni no Himegimi,"In their continuing journey to find the feathers that are the fragments of Sakura's lost memory, Syaoran, Kurogane, Fai, and Sakura move through time and space with Mokona. Here, they visit the ""Land of the Birdcage,"" a seemingly peaceful country where people and birds live together, each person having a bird companion. After a boy named Koruri confuses Syaoran and Sakura for ""bodyguards"" and attacks them, they learn that the king of the country possesses a mysterious power. Princess Tomoyo, Koruri, and the other oppressed citizens, having had their birds taken from them, live in hiding within the forest. In order to take back Sakura's feather, Syaoran and the others stand up against the scheming king."
8074,Highschool of the Dead,"A mysterious, lethal disease is on the loose worldwide, resulting in a catastrophic death rate of humanity, and the increasing rise of attacks, caused by the living dead."
8086,Densetsu no Yuusha no Densetsu,"Ryner Lute is a lazy student of the Roland Empire Royal Magician's Academy. One day, the Roland Empire goes to war against their neighboring country Estabul, and Ryner loses his classmates in the war. After the war, Ryner sets out on a journey to search the relics of a ""Legendary Hero"" at King Sion Astal's command and finds out that a deadly curse is spreading throughout the continent."
8098,Soukyuu no Fafner: Dead Aggressor - Heaven and Earth,"A Festum gains Life. It wanted to be a human. Yes, to be a man named Minashiro Soushi. That's why I'm here."
81,Mobile Suit Gundam: The 08th MS Team,"UC 0079 - After the success of Operation Odessa, more and more Earth Federation soldiers are sent to earth to free it from the hands of the Principality of Zeon. As Zeonic troops retreat to unknown parts of the world, it's up to the Earth Federation Ground Force to find them and exterminate them. "
8100,Mardock Scramble: The First Compression,"Rune Balot is a down-and-out teen prostitute in Mardock City. One day, she's picked up by an ambitious casino manager named Shell who gives her everything she could want. Renewed by a false innocence, a false past, and now the false life Shell has given her, Balot feels grateful. However, she can't help but be curious about why he's done so much for her, so she does some research about his past on a computer. This turns out to be a mistake which will change her life greatly. When Shell finds out what she's done, he attempts to burn her to death by blowing up her car."
8115,Uchuu Show e Youkoso,"A tiny mountain village in a remote woodland region. Five primary school kids have come together in this idyllic spot in order to spend their summer holidays at a camp. At first the children enjoy carefree days amidst unspoiled nature far away from adult supervision. But their life changes dramatically when they come across what they believe to be a small dog, badly in need of help. The creature – known as Pochi – turns out not to be a dog at all but an alien on an important mission. "
8129,Kuragehime,"Kurashita Tsukimi loves jellyfish to the point of obsession, which is why she can’t bear to see a jellyfish being mistreated in a local pet store. When the socially awkward Tsukimi fails to speak up for the jellyfish, a beautiful woman steps in, sparking the beginning of an extremely unlikely friendship."
813,Dragon Ball Z,"Five years after winning the World Martial Arts tournament, Gokuu is now living a peaceful life with his wife and son. This changes, however, with the arrival of a mysterious enemy named Raditz who presents himself as Gokuu's long-lost brother. He reveals that Gokuu is a warrior from the once powerful but now virtually extinct Saiyan race, whose homeworld was completely annihilated. When he was sent to Earth as a baby, Gokuu's sole purpose was to conquer and destroy the planet; but after suffering amnesia from a head injury, his violent and savage nature changed, and instead was raised as a kind and well-mannered boy, now fighting to protect others."
8134,"Keroro Gunsou Movie 5: Tanjou! Kyuukyoku Keroro, Kiseki no Jikuu-jima, de arimasu!!","One day, a stone carving bearing an uncanny likeness to Keroro  arrives at Fuyumi's place. To solve this mystery, the Keroro Squad travels to the isolated and mysterious Easter Island. There, they meet harmless spirits known as Mana, and the odd twins Io and Rana. Lastly, there is Akuaku, a legendary evil spirit recently awoken from its long sleep. "
814,Prince of Tennis: Atobe's Gift,"Hyoutei Gakuen's strange (but impossibly wealthy) captain Atobe Keigo decides to throw a giant birthday party for his friend and teammate Kabaji. He invites the rest of the Prince of Tennis cast. Together they participate in many different sports and events: dancing, swimming, soccer, a relay race, and more. "
8142,Colorful (Movie),"""I"" died and was kicked out of the cycle of reincarnation because of the sin ""I"" committed. An angel told me that ""I"" won a lottery and he gave me a chance to remember the sin. My spirit possessed the body of the 14-year-old boy Makoto, who committed suicide and ""I"" tried to recollect my memory. ""I"" felt distressed by the terrible circumstances of Makoto and the fact that ""I"" was borrowing his body. ""I"" have started to realize that people are hurting each other because the world is too colorful to distinguish the true color of themselves from others."
815,"Prince of Tennis: The Two Samurai, The First Game","The regular players from Seigaku participates in an exhibition game aboard a cruise ship. However, they discover that the event is being run by a corrupt millionaire heavily involved in illegal gambling and betting, who demands that they lose the match on purpose. To add to the confusion, one of the players on the rival team introduces himself as Ryoma's brother. "
8171,One Piece Recap,A recap OVA summarizing the ten-year TV series up to the Impel Down arc.
8190,Nodame Cantabile OVA 2,"An anime-original story written by Ninomiya Tomoko, this is an extra episode that falls between the end of Nodame Cantabile (Finale) and Nodame Cantabile Opera-hen.  It's spring.  Nodame is getting very close to graduating from the Conservatoire and Chiaki is keeping himself busy professionally."
8197,So Ra No Wo To Specials,"According to the official website, two extra episodes will be included in the Blu-ray and DVD volumes 4 and 7 of ""Sora no Woto"". The volumes 4 and 7 will be released on June 23rd (episode 7.5) and September 22nd (episode 13), respectively. "
82,Mobile Suit Gundam 0080: War in the Pocket,"The Side 6 space colony is a neutral oasis in the war between Zeon and the Earth Federation. Alfred Izuruha, a ten-year-old boy, finds relief from the tedium of schoolwork by following the war's progress and collecting military memorabilia. When rumors that the colony is hiding a Federation mobile suit development program bring Zeon special forces to Side 6, Alfred views them as a source of additional excitement. But, as the Zeon mission becomes more urgent and both sides take increasingly desperate measures, he might be in for an unexpectedly close look at the reality of war."
820,Ginga Eiyuu Densetsu,"For 150 years the galaxy has been locked in an interstellar war between the Galactic Empire and the Free Planets Alliance, fighting battles with thousands of spaceships and millions of soldiers on both sides. The crumbling Goldenbaum dynasty rules the Empire while the Alliance is in an increasingly dysfunctional democratic state."
821,Initial D Battle Stage,There are many street races in the Initial D Series. This OAV has no plot other than to collect all the street races into one stage. The dialog during the original races is left in. 
8217,Jewelpet Twinkle☆,"In Jewel Land, Jewelpets, creatures who has the natural ability to use magic lived in harmony with the Witches, attending the School of Witchcraft and Wizardry to learn to use magic with their Jewel Eyes. However for Ruby, a white Japanese Hare whose magic sometimes fail, is appointed to go to the Human World to search for her partner. But when she used the card the magicians gave her, she was sent to the Human World by accident. In the Human World, A girl named Akari Sakura met her on the beach on her way to school. At first, Akari can't understand her due to her Jewel Land Language until Ruby took a special candy so she could speak and understand human language. As the day passes, Ruby knew about her problems and later apologized. A Jewel Charm appeared on Akari's hand and she realized it that she's chosen by Ruby to be her partner. After that, she decided to enter the Jewel Star Grand Prix, on the prize is that any wish that they wanted will be granted. Will she be the Next Jewel Star and her wish be granted in the end? Or It'll just end in one big disaster..."
822,Initial D Extra Stage,"The Lancer EVO-driving group ""Emperor"" have defeated every racing team they've met in the Gunma region. Now they're out to challenge the duo of Mako and Sayuki and their SilEighty - the Impact Blue of Usui Mountain. "
8246,Naruto: Shippuuden Movie 4 - The Lost Tower,"Assigned on a mission to capture Mukade, a missing-nin, Naruto Uzumaki sets out for the once glorious historic ruins of ""Ouran"", where he pursues and corners the rogue ninja. Mukade's goal is revealed to be a dormant leyline within the ruins; he unleashes the power of the leyline, causing a light to envelop Naruto, sending him into the past, 20 years before the series began. When Naruto awakens, he comes into contact with the Fourth Hokage, Minato Namikaze."
8247,Bleach: Jigoku-hen,"""Hell"" is the place where a person is sent to who committed violent crimes when they were alive. Shinigami are forbidden to go there. One day, prisoners revolt and make their escape to Karakura—the real world—where Ichigo and his friends live in. Ichigo and his friends are defeated one after the other by prisoners with overwhelming power. A mysterious man appears who comes to their rescue. With Kokutou leading the way, Ichigo, Rukia, Uryuu, and Renji marche into Hell to save the world."
8310,Magic Kaito,"A true magician can fool even the most astute of eyes and deceive the wisest of minds, and there is no magician more talented at magic alive than Kaito Kuroba. Taught the art of deception and disguise by his late father, Kaito spends his days amazing his classmates with his skillful sleights of hand. By when night falls and the moon is out, he takes his performance to new heights by slipping into the role of the legendary phantom thief dressed in white, Kaito Kid."
8311,Tegami Bachi Reverse,"After Niche carries the wounded and stunned Lag back to the Bee Hive, the Letter Bee finally begins to piece the puzzle together. Now he knows what's happened to Gauche, why the Marauders are so focused on stealing mail and the actual intent of the group controlling both, Reverse. However, when he's forbidden to reveal the truth, Lag is soon forced out of the artificial sunlight and back into the world of perpetual night. And soon Reverse's plot to take down the Letter Bees and overthrow the Amberground government begins to accelerate. If things weren't already bad enough, the giant insect creatures called gaichuu are apparently evolving into something new; there may be traitors working within the Hive; and Niche's sister, who's definitely not human friendly, shows up to turn family drama into a full-scale siege! It all spells serious trouble for the Letter Bees, but if anyone can weather the storms and gloom of night, Lag and his team are the ones who'll deliver."
8317,Sayonara Zetsubou Sensei Jo: Zoku Zetsubou Shoujo Senshuu,"A special summary episode of the second season of Sayonara Zetsubou Sensei, focusing on the girls that were not introduced in the first Zetsubou Shoujo Senshuu: Otonashi Meru, Fujiyoshi Harumi, Kaga Ai and Mitama Mayo."
8331,Detective Conan Magic File 4: Osaka Okonomiyaki Odyssey,"Another special to accompany the release of the 14th feature film, The Lost Ship in the Sky. Along with a number of previous episodes, the original episode contained within will take place after the events of the film."
8369,Crayon Shin-chan Movie 18: Chou Jikuu! Arashi wo Yobu Ora no Hanayome,"From a bleak future, Shinnosuke Nohara sends a girl named Tamiko on a mission to bring his five-year-old self to that time period right before being captured. Reaching the past, she claims to be Shin-chan's bride and takes him and his friends on a wild adventure to try to save the world to come."
84,Mobile Suit Gundam 0083: Stardust Memory,"U.C. 0083. Three years after the end of the catastrophic One Year War, peace on Earth and the colonies is shattered by the presence of the Delaz Fleet, a rogue Zeon military group loyal to the ideals of the late dictator Gihren Zabi. Delaz Fleet's ace pilot Anavel Gato, once hailed as ""The Nightmare of Solomon"", infiltrates the Federation's Torrington base in Australia and steals the nuclear-armed Gundam GP02A ""Physalis"" prototype. Rookie pilot Kou Uraki—with the aid of Anaheim Electronics engineer Nina Purpleton and the crew of the carrier Albion—pilots the Gundam GP01 ""Zephyranthes"" prototype in an attempt to recover the stolen Gundam unit and prevent another war from breaking out."
8407,Sora no Otoshimono: Forte,"Sakurai Tomoki has settled into his life with the two angeloids, Ikaros and Nymph, and is enjoying himself immensely.  However, he keeps having weird dreams and asks all of his friends to help him investigate the cause."
8408,Durarara!! Specials,Two extra DVD episodes of Durarara!!
8423,Ookiku Furikabutte: Natsu no Scorebook,Ookiku Furikabutte recap OVA where the TV series has been reassembled into two 90 minute episodes.
8424,MM!,"There are twisted tales and twisted tales, but few are as twisted as poor Sado's, who's just realized that he actually likes being made miserable. Of course, knowing that only makes him more miserable, which in turn... well, you get the idea. Desperate to break the circle, Sado volunteers for a special club where he hopes he can work through his issues only to discover that the other members have equally... complex... issues to deal with. "
8425,Gosick,"Victorique de Blois is so beautiful that when Kazuya Kujou first meets her he thinks she must be a doll. Victorique might look like a gothic lolita beauty, but she’s much rougher around the edges than she appears. She smokes a pipe, skips class, and solves crimes, none of which are fitting pastimes for a young lady in 1924 Europe."
8426,Hourou Musuko,"Effeminate fifth grader Shuuichi Nitori is considered by most to be one of the prettiest girls in school, but much to her dismay, she is actually biologically male. Fortunately, Shuuichi has a childhood friend who has similar feelings of discomfort related to gender identity: the lanky tomboy Yoshino Takatsuki, who, though biologically female, does not identify as a girl. These two friends share a similar secret and find solace in one another; however, their lives become even more complicated when they must tread the unfamiliar waters of a new school, attempt to make new friends, and struggle to maintain old ones. Faced with nearly insurmountable odds, they must learn to deal with the harsh realities of growing up, transexuality, relationships, and acceptance."
844,Konjiki no Gash Bell!!: 101 Banme no Mamono,"During the Summer holidays, Gash and gang decide to head for Fuji Mountain for a picnic gathering. There, they encounter a girl with a white magical book. Her name is Kotoha and her book has a message saying that Gash's mother is located a cave in the forest. However, when they eventually found the cave, there was already a blond-haired youth by the name of Wiseman. In order to rescue Wiseman, Gash and the others attempt to proceed into the depths of the cave and stumble upon the entrance to another world. Soon later, the strongest warrior, the Black Knight, appeared before them. Thinking that Gash was the one who stole the 101th magical book, the Black Knight started to attack them. Gash and Kiyomaro have to find the real criminal in exactly 24 hours, or else they will be stuck in the alternative world forever."
845,Kiba,"In a dystopian future, two friends dream of freedom... and gain more than they bargain for! Hothead Zed is on the run from the authorities, while his brainy pal Noah struggles with his own battered body. Both find a magical world that seems to offer escape and power undreamed of. Join Zed and his powerful, rebellious spirit Amir Gaul on their search for the ultimate power. It's a force that can save the world—or destroy life as we know it. This is the world of KIBA! Where you must harness the power within and fight with all you got!"
8457,Yozakura Quartet: Hoshi no Umi,An OVA based on the Hoshi no Umi arc of the manga spanning chapters 26-34. 
846,School Rumble Ni Gakki,"Continuing right where season 1 left off: Harima still likes Tenma but still runs into obstacles everytime he tries to confess his love to her. To complicate the situation, Class 2-D challenges class 2-C once again and there's a rumor floating around that Harima and Yakumo are dating as the school prepares for the cultural festival."
8460,Mirai Nikki,A short OVA that was bundled with the limited edition of the eleventh volume of the manga.
8476,Otome Youkai Zakuro,
8479,Hetalia World Series,"The third and fourth seasons of the Hetalia Axis Powers anime. A continuation of the first 2 seasons under a new name, still adapting the online webcomics drawn by Himaruya Hidekaz."
8481,Bungaku Shoujo: Memoire,Three-episode prequel to the upcoming movie told by three main heroines.
849,Suzumiya Haruhi no Yuuutsu,"Kyon, your typical high school student, has long given up his belief in the supernatural. However, upon meeting Haruhi Suzumiya, he quickly finds out that it is the supernatural that she is interested in—aliens, time travelers, and espers among other things. When Haruhi laments about the lack of intriguing clubs around school, Kyon inspires Haruhi to form her own club. As a result, the SOS Brigade is formed, a club which specializes in all that is the supernatural."
85,Mobile Suit Zeta Gundam,"The year is Universal Century 0087. Seven years have passed since the end of the One Year War. In its zeal to stamp out any remaining opposition, the Earth Federation has organized the Titans, an elite fighting force. However, the Titans soon get out of hand, committing atrocities on par with the worst the Principality of Zeon had to offer during the war. In response, dissatisified citizens, former Zeon soldiers, and even members of the Earth Federal Forces form a resistance group known as the Anti-Earth Union Group, or AEUG. As the next war is brewing, a small AEUG group arrives at Side 7 to investigate the new Gundam Mk. II... "
851,Kyou kara Ore wa!!,"Two transfer students, Mitsuhashi Takashi and Itou Shinji, tired of their boring normal life and unpopularity decide to take their arrival at a new school as an opportunity to reinvent their image, and become delinquents! Itou's justice clashing with Mitsuhashi's mischievous ways, they initially antagonize one another but soon become fast friends. The delinquent duo set out on various misadventures to become the greatest delinquents in all Japan!"
8514,Break Blade 2: Ketsubetsu no Michi,Second Break Blade movie.
8516,Baka to Test to Shoukanjuu Ni!,"Goofball Yoshii's still leading his crew in Avatar battles against the brainier students in school, but the girls in Class F have grown way less concerned with improving their status on campus. Instead of moving up in the world, the girls are more interested in getting closer to the guys in the gang!"
852,Gokinjo Monogatari,"The protagonist, Kouda Mikako, is a student of ""Yaza Gaku"". Specialising in fashion design, Mikako dreams of becoming a fashion designer with her own brand. Living next to her is her childhood friend, Yamaguchi Tsutomu. Even though they have been close since they were young, they share a platonic friendship. However, Tsutomu has been gaining popularity, especially with the girls, because he seems to resemble a popular vocalist from a band and somehow, Mikako begins to see him in a different light. This is a story about how youths cope with dreams, love and friendship. "
8525,Kami nomi zo Shiru Sekai,"Keima Katsuragi, known online as the legendary ""God of Conquest,"" can conquer any girl's heart—in dating sim games, at least. In reality, he opts for the two-dimensional world of gaming over real life because he is an unhealthily obsessed otaku of galge games (a type of Japanese video game centered on interactions with attractive girls)."
853,Ouran Koukou Host Club,"Haruhi Fujioka is a bright scholarship candidate with no rank or title to speak of—a rare species at Ouran High School, an elite academy for students of high pedigree. When she opens the door to Music Room #3 hoping to find a quiet place to study, Haruhi unexpectedly stumbles upon the Host Club. Led by the princely Tamaki, the club—whose other members include the ""Shadow King"" Kyouya, the mischievous Hitachiin twins, and the childlike Haninozuka ""Honey"" and his strong protector Mori—is where handsome boys with too much time on their hands entertain the girls in the academy."
8532,Katekyo Hitman Reborn! Special,"An internet-only stand-alone special episode of Katekyo Hitman Reborn! on the Shounen-Jump website, where the main characters go to various tourist spots in Japan. It will be made available on DVD in July 2010, and extra scenes will be included."
855,Strawberry Panic,"Aoi Nagisa transfers to one of the three affiliated all-girl Catholic schools on Astraea Hill, St. Miator's Girls' Academy. There, she discovers a community of fellow students entwined in an intricate hierarchy, in which two Etoiles represent the three schools. In order to fit in, Nagisa must go to class, join clubs, and make new friends. Meanwhile, Shizuma Hanazono, the sole Etoile of Astraea Hill, finds herself drawn to this new, exciting transfer student. As Shizuma and Nagisa get to know each other, Shizuma finally decides it is time to face her troubled past."
8557,Shinryaku! Ika Musume,"Foolish land-born air breathers! Behold the terror from the depths, the tentacled conqueror of humanity: Squid Girl! With your pollution and stuff you really deserve it, so prepare for menacing, inky doom! "
856,Utawarerumono,"Everything about him is shrouded in mystery. The mask he can't remove. The past he can't unravel. And the very survival of the people who have chosen him as their leader. But what Hakuoro does know is this: he was gravely injured and left for dead in a forest. A kind young girl named Eruruu found him and nursed him back to health. He was welcomed into a barren land where strange creatures roam, an angry god seeks vengeance, an oppressive government slaughters the innocent, and a bloody war looms on the horizon. Will the masked hero liberate the people who saved him? Can he unlock the memories that elude him? Or will he remain a stranger even to himself? "
857,Air Gear,"Minami Itsuki never thought about seriously riding Air Treck motorized roller blades, until he got his butt handed to him by a street gang of Storm Riders. That day, he discovered in a locked up room, a pair of AT's and a box of stickers belonging to the Sleeping Forest street gang. One thing leads to another, and Ikki dons the wheels and begins to ride. As his reputation builds in the AT street fighting/racing world, he begins to develop his own gang and participate in more fights, gaining more and more territory."
8609,Detective Conan OVA 10: Kid in Trap Island,"In this entirely new story produced specifically for the DVD, Conan leads a group of young detectives against the phantom thief Kaitou Kid, who has his eyes set on a jewel at a hotel on an isolated island."
861,xxxHOLiC,"Kimihiro Watanuki can see spirits and other assorted supernatural creatures, which is quite a bothersome ability he strongly dislikes. On the way home one day, while plagued by some spirits, he is inexplicably compelled to enter a strange house. There, he encounters Yuuko, a mysterious woman who claims to be able to rid him of the ability to see and attract the troublesome creatures—for a price. She demands that he work at her ""store"" that grants wishes to people, and thus begins Kimihiro's adventures through weird and wonderful events."
867,Slayers Gorgeous,"Sorceresses Lina Inverse and Naga the Serpent are enjoying a meal in a villiage when the residents suddenly retreat indoors and two armies - one of men and one of a young girl and a tribe of dragons. Although the ruler of the town originally tries to convince Lina that this is because of a dark legacy, in truth the dragon army is led by his daughter and their battles are over her allowance. Lina agrees to help the ruler while Naga joins his daughter, Marlene. "
8675,Seitokai Yakuindomo,Tsuda Takatoshi is about to begin his first year in Ousai Academy.  His decision to enter Ousai was based upon it being close to his home and he paid no heed to the fact he'd be among the first boys to enter the recently gender-integrated school.
8676,Amagami SS,"Two years ago, Tachibana Junichi got his heart broken by a girl who didn't show up for a date on Christmas Eve.  Now a second year student in high school, Junichi spends his days inside his closet planetarium, going to school and hanging out with his friends Tanamachi Kaoru and Umehara Masayoshi."
868,Slayers Great,"Laia Einburg wants for her father Galia, who is a talented golom maker, and her equally ambitious brother Huey to end a long running feud. But her luck changes for the worse when Lina Inverse and Naga the Serpent save Laia from a rampaging golem. "
8687,Doraemon (2005),Doraemon (2005) is the most recent anime series based on Fujiko Fujio's manga of the same name. 
869,Slayers Return,"The inhabitants of the village of Biaz, forced to labor in the serivce of the world-domination-happy Zein organization, hires Lina Inverse and Naga The Serpent to drive off the invaders. Lina and Naga agree, lured by stories of Elfin treasure sleeping below Biaz, only to get considerably more trouble -from the Zein and from the treasure - than they ever expected. "
87,Mobile Suit Gundam: Char's Counterattack,"U.C. 0093 - Char Aznable, the infamous ""Red Comet"" of the One Year War, has come out of hiding to lead the Neo-Zeon Army and wage war against the Earth Federation. Only his greatest rival, Gundam pilot Amuro Ray, can stop him from dropping the Axis asteroid on Earth and causing a major global catastrophe."
8726,Soredemo Machi wa Mawatteiru,"Hotori Arashiyama loves mysteries, but there's one she just can't solve: why does the solution to one problem inevitably seem to lead to another? Like how when Hotori has to start working at the Seaside Maid Cafe after school to pay off a debt and her friend Toshiko fortunately knows exactly how a Maid Cafe should be run. Which is fortunate since Hotori has no clue. Except that, unfortunately, Toshiko has no interest in working at the cafe—until she discovers that Hotori's childhood friend Hiroyuki is a regular. Which SEEMS fortunate. Except that Hotori doesn't know that, while Toshiko likes Hiroyuki, Hiroyuki secretly likes Hotori, while Hotori secretly has a crush on... No, no more spoilers!"
874,Digimon Tamers,"Takato Matsuda, Ruki Matsuno, and Lee Jenrya are children who have, by fate, recieved real Digimon, unlike the imaginary ones in the card game they play. Each of the children, or ""Digimon Tamers,"" have their different views on how Digimon should be treated. But when other Digimon begin to appear around Japan, they must put aside their differences to fend off the digital intruders; even though Yamaki, who is the head of a secret organization called Hypnos is trying to eliminate all of the Digimon himself."
8740,One Piece Film: Strong World Episode 0,"Set over 20 years prior to the main One Piece story, this limited release OVA chronicles the confrontation between Gold Lion Shiki and Gold Roger as well as other events around the world around the time of the Pirate King's execution. "
